order_id,restaurant_id,restaurant_type,restaurant_size,order_timestamp,for_timestamp,rider_arrival_timestamp,true_kpt_minutes,recorded_kpt_minutes,concurrent_orders,kitchen_load_score,mx_response_latency_sec,rejection_flag,is_peak_hour,is_contaminated
ORD_02732,REST_037,fast_food,large,2024-02-05 09:34:00,2024-02-05 10:04:42,2024-02-05 10:04:42,33.7,36.5,14,0.7,7.59,0,0,1
ORD_02733,REST_007,fast_food,small,2024-04-18 19:51:00,2024-04-18 20:06:42,2024-04-18 20:10:42,16.7,15.7,2,0.3,5.13,0,1,0
ORD_02734,REST_010,fast_food,large,2024-01-26 11:58:00,2024-01-26 12:28:39,2024-01-26 12:27:48,26.8,40.3,6,0.3,3.9,1,0,1
ORD_02735,REST_025,cloud_kitchen,small,2024-06-27 09:25:00,2024-06-27 09:40:30,2024-06-27 09:40:30,14.5,15.5,1,0.05,1.55,0,0,0
ORD_02736,REST_015,cloud_kitchen,large,2024-03-20 17:05:00,2024-03-20 17:41:00,2024-03-20 17:39:00,35.0,36.0,12,0.6,6.78,1,0,0
ORD_02737,REST_032,fast_food,medium,2024-04-17 08:49:00,2024-04-17 09:03:48,2024-04-17 09:03:48,12.8,14.8,5,0.25,3.26,0,0,0
ORD_02738,REST_008,fast_food,medium,2024-03-22 15:15:00,2024-03-22 15:34:42,2024-03-22 15:39:42,20.7,19.7,4,0.2,2.39,0,0,0
ORD_02739,REST_009,cloud_kitchen,small,2024-05-19 02:57:00,2024-05-19 03:21:54,2024-05-19 03:21:54,24.9,24.9,2,0.1,1.43,0,0,0
ORD_02740,REST_015,cloud_kitchen,large,2024-05-31 11:48:00,2024-05-31 12:16:40,2024-05-31 12:16:24,31.4,32.9,11,0.55,6.96,0,0,1
ORD_02741,REST_041,casual_dining,large,2024-01-12 21:51:00,2024-01-12 22:31:54,2024-01-12 22:33:54,41.9,40.9,14,0.9,9.59,0,1,0
ORD_02742,REST_010,fast_food,large,2024-03-16 09:27:00,2024-03-16 09:56:41,2024-03-16 09:56:12,28.2,36.8,11,0.55,5.42,0,0,1
ORD_02743,REST_003,fast_food,small,2024-04-01 02:28:00,2024-04-01 02:48:50,2024-04-01 02:48:18,21.3,25.8,1,0.05,1.75,0,0,1
ORD_02744,REST_024,fast_food,small,2024-04-08 08:48:00,2024-04-08 09:06:30,2024-04-08 09:06:30,16.5,18.5,3,0.15,4.37,0,0,0
ORD_02745,REST_043,fast_food,small,2024-01-16 06:06:00,2024-01-16 06:25:00,2024-01-16 06:25:00,19.0,19.0,3,0.15,6.92,0,0,0
ORD_02746,REST_029,cloud_kitchen,large,2024-03-16 02:53:00,2024-03-16 03:24:00,2024-03-16 03:28:00,31.0,31.0,10,0.5,5.9,0,0,0
ORD_02747,REST_025,cloud_kitchen,small,2024-01-13 05:36:00,2024-01-13 05:59:18,2024-01-13 05:59:18,21.3,23.3,3,0.15,1.28,0,0,0
ORD_02748,REST_010,fast_food,large,2024-04-25 05:35:00,2024-04-25 06:03:27,2024-04-25 06:03:00,29.0,33.4,10,0.5,3.89,0,0,1
ORD_02749,REST_001,cloud_kitchen,large,2024-04-24 20:57:00,2024-04-24 21:48:42,2024-04-24 21:50:42,52.7,51.7,20,1.0,8.82,0,1,0
ORD_02750,REST_046,fast_food,small,2024-02-22 10:13:00,2024-02-22 10:30:02,2024-02-22 10:29:54,15.9,20.6,3,0.15,2.17,0,0,1
ORD_02751,REST_009,cloud_kitchen,small,2024-02-25 16:27:00,2024-02-25 16:54:51,2024-02-25 16:53:54,24.9,36.2,5,0.25,4.22,0,0,1
ORD_02752,REST_002,fast_food,medium,2024-03-08 16:58:00,2024-03-08 17:20:30,2024-03-08 17:22:30,22.5,22.5,8,0.4,3.84,0,0,0
ORD_02753,REST_004,cloud_kitchen,large,2024-06-26 10:49:00,2024-06-26 11:17:32,2024-06-26 11:16:42,25.7,31.6,5,0.25,3.21,0,0,1
ORD_02754,REST_034,cloud_kitchen,small,2024-06-03 04:30:00,2024-06-03 04:58:57,2024-06-03 04:58:00,25.0,34.7,2,0.1,5.04,0,0,1
ORD_02755,REST_029,cloud_kitchen,large,2024-04-19 08:49:00,2024-04-19 09:18:48,2024-04-19 09:22:48,28.8,29.8,10,0.5,7.04,1,0,0
ORD_02756,REST_027,cloud_kitchen,medium,2024-04-25 01:47:00,2024-04-25 02:12:12,2024-04-25 02:11:12,24.2,25.2,5,0.25,4.06,0,0,0
ORD_02757,REST_023,cloud_kitchen,small,2024-03-06 05:27:00,2024-03-06 05:45:36,2024-03-06 05:47:36,18.6,18.6,1,0.05,5.19,0,0,0
ORD_02758,REST_034,cloud_kitchen,small,2024-03-07 04:54:00,2024-03-07 05:22:48,2024-03-07 05:25:48,28.8,28.8,3,0.15,4.2,0,0,0
ORD_02759,REST_030,cloud_kitchen,medium,2024-02-22 05:03:00,2024-02-22 05:26:36,2024-02-22 05:26:30,18.5,26.7,1,0.05,3.06,0,0,1
ORD_02760,REST_005,casual_dining,medium,2024-04-28 11:41:00,2024-04-28 12:17:43,2024-04-28 12:17:12,34.2,41.6,10,0.5,2.39,0,0,1
ORD_02761,REST_011,cloud_kitchen,medium,2024-01-15 09:10:00,2024-01-15 09:30:17,2024-01-15 09:30:00,21.0,27.4,4,0.2,2.4,0,0,1
ORD_02762,REST_026,fast_food,medium,2024-05-27 17:14:00,2024-05-27 17:26:42,2024-05-27 17:27:42,13.7,12.7,3,0.15,4.29,1,0,0
ORD_02763,REST_014,fast_food,medium,2024-05-29 05:11:00,2024-05-29 05:30:18,2024-05-29 05:29:42,13.7,25.8,4,0.2,1.21,1,0,1
ORD_02764,REST_001,cloud_kitchen,large,2024-01-25 08:11:00,2024-01-25 08:49:24,2024-01-25 08:52:24,39.4,38.4,14,0.7,4.26,0,0,0
ORD_02765,REST_028,cloud_kitchen,medium,2024-05-19 00:55:00,2024-05-19 01:24:00,2024-05-19 01:23:00,30.0,29.0,8,0.4,5.96,1,0,0
ORD_02766,REST_026,fast_food,medium,2024-02-19 14:56:00,2024-02-19 15:33:38,2024-02-19 15:33:36,33.6,44.7,11,0.75,7.85,0,1,1
ORD_02767,REST_013,cloud_kitchen,large,2024-02-23 05:26:00,2024-02-23 06:11:42,2024-02-23 06:11:42,43.7,45.7,19,0.95,10.34,0,0,0
ORD_02768,REST_037,fast_food,large,2024-02-27 03:55:00,2024-02-27 04:26:16,2024-02-27 04:25:48,26.8,38.5,14,0.7,4.18,0,0,1
ORD_02769,REST_016,casual_dining,small,2024-05-22 00:34:00,2024-05-22 01:05:18,2024-05-22 01:01:18,30.3,31.3,3,0.15,4.42,0,0,0
ORD_02770,REST_017,fast_food,large,2024-01-16 05:56:00,2024-01-16 06:28:14,2024-01-16 06:27:30,30.5,41.3,18,0.9,7.48,0,0,1
ORD_02771,REST_048,fast_food,medium,2024-06-03 07:08:00,2024-06-03 07:25:25,2024-06-03 07:24:30,13.5,19.6,2,0.1,3.01,0,0,1
ORD_02772,REST_037,fast_food,large,2024-01-31 12:14:00,2024-01-31 13:06:06,2024-01-31 13:07:06,50.1,52.1,28,1.0,9.38,0,1,0
ORD_02773,REST_004,cloud_kitchen,large,2024-02-02 13:45:00,2024-02-02 14:37:16,2024-02-02 14:37:06,49.1,64.6,20,1.0,9.28,0,1,1
ORD_02774,REST_011,cloud_kitchen,medium,2024-05-21 20:19:00,2024-05-21 21:00:12,2024-05-21 21:03:12,40.2,41.2,11,0.75,7.0,0,1,0
ORD_02775,REST_002,fast_food,medium,2024-04-25 23:00:00,2024-04-25 23:17:54,2024-04-25 23:17:54,17.9,21.9,8,0.4,1.74,0,0,1
ORD_02776,REST_032,fast_food,medium,2024-04-03 13:54:00,2024-04-03 14:22:00,2024-04-03 14:23:00,29.0,28.0,8,0.6,4.87,0,1,0
ORD_02777,REST_037,fast_food,large,2024-02-13 19:02:00,2024-02-13 19:33:18,2024-02-13 19:35:18,30.3,31.3,14,0.9,7.3,1,1,0
ORD_02778,REST_016,casual_dining,small,2024-06-07 01:17:00,2024-06-07 01:36:12,2024-06-07 01:33:12,19.2,19.2,1,0.05,5.22,0,0,0
ORD_02779,REST_011,cloud_kitchen,medium,2024-03-30 06:15:00,2024-03-30 06:36:10,2024-03-30 06:36:06,19.1,23.5,5,0.25,6.88,0,0,1
ORD_02780,REST_024,fast_food,small,2024-06-15 10:22:00,2024-06-15 10:37:48,2024-06-15 10:38:48,15.8,15.8,3,0.15,3.87,0,0,0
ORD_02781,REST_022,cloud_kitchen,medium,2024-03-13 10:50:00,2024-03-13 11:14:12,2024-03-13 11:15:12,23.2,24.2,3,0.15,0.97,0,0,0
ORD_02782,REST_045,fast_food,large,2024-02-23 19:12:00,2024-02-23 19:54:48,2024-02-23 19:54:48,41.8,42.8,20,1.0,6.56,0,1,0
ORD_02783,REST_016,casual_dining,small,2024-04-10 05:37:00,2024-04-10 06:10:18,2024-04-10 06:09:42,27.7,44.1,2,0.1,3.44,0,0,1
ORD_02784,REST_035,casual_dining,large,2024-06-14 07:07:00,2024-06-14 07:37:38,2024-06-14 07:36:42,28.7,39.0,10,0.5,9.15,1,0,1
ORD_02785,REST_029,cloud_kitchen,large,2024-03-26 19:25:00,2024-03-26 20:08:54,2024-03-26 20:10:54,44.9,43.9,20,1.0,9.66,0,1,0
ORD_02786,REST_008,fast_food,medium,2024-02-06 07:31:00,2024-02-06 07:44:54,2024-02-06 07:47:54,12.9,13.9,5,0.25,3.13,0,0,0
ORD_02787,REST_018,fast_food,small,2024-02-10 02:58:00,2024-02-10 03:20:30,2024-02-10 03:23:30,21.5,22.5,2,0.1,1.49,1,0,0
ORD_02788,REST_042,fast_food,large,2024-01-24 18:13:00,2024-01-24 18:44:48,2024-01-24 18:48:48,32.8,31.8,15,0.75,5.31,0,0,0
ORD_02789,REST_038,cloud_kitchen,large,2024-02-03 05:25:00,2024-02-03 05:58:48,2024-02-03 05:58:48,33.8,33.8,15,0.75,9.61,0,0,0
ORD_02790,REST_047,casual_dining,small,2024-04-12 04:27:00,2024-04-12 04:52:24,2024-04-12 04:51:42,22.7,34.4,1,0.05,4.19,0,0,1
ORD_02791,REST_041,casual_dining,large,2024-04-12 08:24:00,2024-04-12 09:07:27,2024-04-12 09:06:48,37.8,53.3,11,0.55,6.22,1,0,1
ORD_02792,REST_029,cloud_kitchen,large,2024-02-28 00:00:00,2024-02-28 00:28:30,2024-02-28 00:32:30,27.5,28.5,9,0.45,6.83,0,0,0
ORD_02793,REST_021,fast_food,small,2024-02-05 08:03:00,2024-02-05 08:19:32,2024-02-05 08:19:18,15.3,22.5,1,0.05,1.59,0,0,1
ORD_02794,REST_023,cloud_kitchen,small,2024-01-03 10:06:00,2024-01-03 10:35:30,2024-01-03 10:36:30,30.5,29.5,1,0.05,1.1,0,0,0
ORD_02795,REST_020,fast_food,large,2024-03-01 21:53:00,2024-03-01 22:37:42,2024-03-01 22:36:42,42.7,44.7,18,1.0,9.71,1,1,0
ORD_02796,REST_041,casual_dining,large,2024-02-05 08:29:00,2024-02-05 09:06:30,2024-02-05 09:07:30,36.5,37.5,9,0.45,7.28,0,0,0
ORD_02797,REST_009,cloud_kitchen,small,2024-02-09 02:32:00,2024-02-09 02:53:12,2024-02-09 02:56:12,20.2,21.2,1,0.05,3.57,0,0,0
ORD_02798,REST_045,fast_food,large,2024-05-18 03:37:00,2024-05-18 04:03:24,2024-05-18 04:04:24,24.4,26.4,6,0.3,6.36,0,0,0
ORD_02799,REST_032,fast_food,medium,2024-01-11 13:31:00,2024-01-11 13:57:48,2024-01-11 13:55:48,26.8,26.8,5,0.45,5.35,0,1,0
ORD_02800,REST_049,casual_dining,medium,2024-02-13 18:37:00,2024-02-13 19:01:37,2024-02-13 19:00:42,23.7,31.6,3,0.15,5.6,0,0,1
ORD_02801,REST_004,cloud_kitchen,large,2024-02-12 10:29:00,2024-02-12 11:06:56,2024-02-12 11:06:00,35.0,47.6,9,0.45,4.75,0,0,1
ORD_02802,REST_041,casual_dining,large,2024-05-08 11:47:00,2024-05-08 12:28:12,2024-05-08 12:32:12,40.2,41.2,12,0.6,7.23,0,0,0
ORD_02803,REST_045,fast_food,large,2024-04-21 22:50:00,2024-04-21 23:11:32,2024-04-21 23:11:00,22.0,25.4,9,0.45,3.77,0,0,1
ORD_02804,REST_031,casual_dining,small,2024-02-02 21:37:00,2024-02-02 22:12:18,2024-02-02 22:12:18,34.3,35.3,4,0.4,3.43,0,1,0
ORD_02805,REST_048,fast_food,medium,2024-04-05 02:50:00,2024-04-05 03:11:35,2024-04-05 03:11:24,17.4,29.4,2,0.1,3.64,0,0,1
ORD_02806,REST_001,cloud_kitchen,large,2024-01-28 17:11:00,2024-01-28 17:42:30,2024-01-28 17:40:30,30.5,31.5,16,0.8,5.56,0,0,0
ORD_02807,REST_029,cloud_kitchen,large,2024-02-14 17:26:00,2024-02-14 18:02:18,2024-02-14 18:03:18,37.3,36.3,12,0.6,4.51,0,0,0
ORD_02808,REST_011,cloud_kitchen,medium,2024-02-11 07:59:00,2024-02-11 08:14:18,2024-02-11 08:18:18,16.3,15.3,3,0.15,3.14,0,0,0
ORD_02809,REST_001,cloud_kitchen,large,2024-06-04 22:41:00,2024-06-04 23:14:56,2024-06-04 23:14:48,28.8,41.5,9,0.45,5.54,0,0,1
ORD_02810,REST_001,cloud_kitchen,large,2024-03-08 10:52:00,2024-03-08 11:25:11,2024-03-08 11:25:00,34.0,37.2,12,0.6,7.56,0,0,1
ORD_02811,REST_019,fast_food,small,2024-06-14 01:01:00,2024-06-14 01:08:06,2024-06-14 01:07:18,9.3,8.0,2,0.1,2.95,0,0,1
ORD_02812,REST_015,cloud_kitchen,large,2024-03-03 11:48:00,2024-03-03 12:07:37,2024-03-03 12:07:18,21.3,26.5,5,0.25,1.29,0,0,1
ORD_02813,REST_006,fast_food,large,2024-01-23 18:14:00,2024-01-23 18:44:43,2024-01-23 18:44:42,24.7,42.4,10,0.5,6.32,0,0,1
ORD_02814,REST_010,fast_food,large,2024-04-28 15:42:00,2024-04-28 16:05:41,2024-04-28 16:04:42,22.7,30.9,5,0.25,4.28,1,0,1
ORD_02815,REST_027,cloud_kitchen,medium,2024-01-15 15:27:00,2024-01-15 15:55:15,2024-01-15 15:54:42,27.7,37.1,7,0.35,4.17,0,0,1
ORD_02816,REST_023,cloud_kitchen,small,2024-01-03 00:36:00,2024-01-03 00:49:45,2024-01-03 00:49:18,14.3,15.5,1,0.05,4.52,0,0,1
ORD_02817,REST_028,cloud_kitchen,medium,2024-06-17 04:54:00,2024-06-17 05:21:00,2024-06-17 05:23:00,27.0,27.0,4,0.2,1.45,0,0,0
ORD_02818,REST_027,cloud_kitchen,medium,2024-01-30 00:41:00,2024-01-30 01:02:17,2024-01-30 01:02:12,22.2,29.6,3,0.15,3.8,0,0,1
ORD_02819,REST_020,fast_food,large,2024-02-05 06:45:00,2024-02-05 07:12:54,2024-02-05 07:12:54,26.9,27.9,10,0.5,2.16,1,0,0
ORD_02820,REST_008,fast_food,medium,2024-02-20 14:11:00,2024-02-20 14:43:32,2024-02-20 14:43:06,30.1,44.5,7,0.55,6.27,0,1,1
ORD_02821,REST_049,casual_dining,medium,2024-01-09 13:54:00,2024-01-09 14:45:15,2024-01-09 14:44:36,47.6,71.4,11,0.75,7.65,0,1,1
ORD_02822,REST_018,fast_food,small,2024-04-19 02:30:00,2024-04-19 02:41:42,2024-04-19 02:38:42,9.7,11.7,1,0.05,2.35,0,0,0
ORD_02823,REST_002,fast_food,medium,2024-01-23 15:39:00,2024-01-23 15:53:59,2024-01-23 15:53:48,13.8,16.7,5,0.25,2.89,0,0,1
ORD_02824,REST_011,cloud_kitchen,medium,2024-03-14 17:14:00,2024-03-14 17:44:19,2024-03-14 17:43:48,28.8,34.9,2,0.1,2.51,0,0,1
ORD_02825,REST_018,fast_food,small,2024-03-29 13:49:00,2024-03-29 14:11:06,2024-03-29 14:14:06,21.1,22.1,4,0.4,4.03,0,1,0
ORD_02826,REST_029,cloud_kitchen,large,2024-05-25 00:10:00,2024-05-25 00:48:32,2024-05-25 00:48:18,35.3,46.8,15,0.75,4.75,0,0,1
ORD_02827,REST_049,casual_dining,medium,2024-02-05 13:35:00,2024-02-05 14:21:30,2024-02-05 14:25:30,46.5,46.5,13,0.85,9.02,0,1,0
ORD_02828,REST_034,cloud_kitchen,small,2024-04-21 23:45:00,2024-04-21 23:58:42,2024-04-21 23:59:42,13.7,13.7,3,0.15,4.46,0,0,0
ORD_02829,REST_033,casual_dining,medium,2024-03-27 20:56:00,2024-03-27 21:26:58,2024-03-27 21:26:12,30.2,36.7,4,0.4,7.26,0,1,1
ORD_02830,REST_021,fast_food,small,2024-05-31 19:01:00,2024-05-31 19:30:00,2024-05-31 19:33:00,27.0,29.0,4,0.4,6.13,0,1,0
ORD_02831,REST_035,casual_dining,large,2024-01-20 08:43:00,2024-01-20 09:09:30,2024-01-20 09:09:30,24.5,26.5,7,0.35,6.71,0,0,0
ORD_02832,REST_048,fast_food,medium,2024-01-25 09:14:00,2024-01-25 09:41:05,2024-01-25 09:40:36,27.6,30.2,6,0.3,0.5,0,0,1
ORD_02833,REST_047,casual_dining,small,2024-04-06 02:34:00,2024-04-06 02:57:38,2024-04-06 02:57:12,21.2,32.0,1,0.05,1.56,0,0,1
ORD_02834,REST_009,cloud_kitchen,small,2024-06-22 12:48:00,2024-06-22 13:16:49,2024-06-22 13:16:30,31.5,39.3,5,0.45,8.55,0,1,1
ORD_02835,REST_006,fast_food,large,2024-05-12 11:52:00,2024-05-12 12:23:51,2024-05-12 12:23:48,30.8,36.5,14,0.7,6.69,0,0,1
ORD_02836,REST_031,casual_dining,small,2024-06-27 05:36:00,2024-06-27 06:04:56,2024-06-27 06:04:54,23.9,37.9,2,0.1,1.75,0,0,1
ORD_02837,REST_042,fast_food,large,2024-05-23 12:01:00,2024-05-23 12:36:14,2024-05-23 12:35:18,32.3,43.3,16,1.0,7.62,0,1,1
ORD_02838,REST_022,cloud_kitchen,medium,2024-01-10 07:45:00,2024-01-10 08:13:54,2024-01-10 08:15:54,28.9,28.9,5,0.25,5.39,0,0,0
ORD_02839,REST_014,fast_food,medium,2024-01-07 12:30:00,2024-01-07 12:52:48,2024-01-07 12:50:48,20.8,22.8,9,0.65,3.87,0,1,0
ORD_02840,REST_045,fast_food,large,2024-01-31 17:59:00,2024-01-31 18:40:00,2024-01-31 18:39:06,37.1,50.9,18,0.9,9.59,1,0,1
ORD_02841,REST_037,fast_food,large,2024-06-13 08:49:00,2024-06-13 09:17:12,2024-06-13 09:20:12,26.2,28.2,13,0.65,6.98,1,0,0
ORD_02842,REST_022,cloud_kitchen,medium,2024-02-25 16:48:00,2024-02-25 17:17:06,2024-02-25 17:16:18,31.3,33.8,9,0.45,5.97,0,0,1
ORD_02843,REST_027,cloud_kitchen,medium,2024-02-22 09:43:00,2024-02-22 10:13:42,2024-02-22 10:13:42,28.7,30.7,6,0.3,4.82,0,0,0
ORD_02844,REST_026,fast_food,medium,2024-01-07 23:54:00,2024-01-08 00:14:48,2024-01-08 00:12:48,19.8,20.8,6,0.3,4.49,0,0,0
ORD_02845,REST_037,fast_food,large,2024-02-05 04:53:00,2024-02-05 05:25:48,2024-02-05 05:24:54,33.9,41.6,18,0.9,6.31,1,0,1
ORD_02846,REST_049,casual_dining,medium,2024-06-28 02:34:00,2024-06-28 03:10:07,2024-06-28 03:09:54,37.9,41.8,7,0.35,6.3,0,0,1
ORD_02847,REST_004,cloud_kitchen,large,2024-01-18 12:48:00,2024-01-18 13:39:39,2024-01-18 13:38:48,46.8,65.8,18,1.0,9.72,1,1,1
ORD_02848,REST_012,cloud_kitchen,large,2024-05-10 19:05:00,2024-05-10 19:58:42,2024-05-10 19:57:42,51.7,53.7,22,1.0,6.31,0,1,0
ORD_02849,REST_008,fast_food,medium,2024-05-23 04:26:00,2024-05-23 04:41:54,2024-05-23 04:40:54,13.9,15.9,4,0.2,3.74,0,0,0
ORD_02850,REST_048,fast_food,medium,2024-01-02 17:27:00,2024-01-02 17:52:25,2024-01-02 17:52:00,22.0,32.4,6,0.3,5.18,0,0,1
ORD_02851,REST_011,cloud_kitchen,medium,2024-01-08 06:45:00,2024-01-08 07:12:00,2024-01-08 07:14:00,27.0,27.0,4,0.2,2.91,0,0,0
ORD_02852,REST_006,fast_food,large,2024-06-21 07:20:00,2024-06-21 07:51:12,2024-06-21 07:50:54,28.9,37.7,8,0.4,5.46,0,0,1
ORD_02853,REST_037,fast_food,large,2024-06-05 13:28:00,2024-06-05 14:10:27,2024-06-05 14:09:48,39.8,51.0,22,1.0,9.5,1,1,1
ORD_02854,REST_035,casual_dining,large,2024-04-22 06:00:00,2024-04-22 06:40:11,2024-04-22 06:39:54,38.9,47.0,11,0.55,5.91,0,0,1
ORD_02855,REST_033,casual_dining,medium,2024-03-12 21:50:00,2024-03-12 22:49:07,2024-03-12 22:48:12,52.2,77.3,15,0.95,7.75,0,1,1
ORD_02856,REST_048,fast_food,medium,2024-01-20 14:46:00,2024-01-20 15:13:30,2024-01-20 15:15:30,28.5,27.5,9,0.65,2.8,0,1,0
ORD_02857,REST_025,cloud_kitchen,small,2024-06-11 12:41:00,2024-06-11 13:15:38,2024-06-11 13:14:42,28.7,44.8,4,0.4,5.78,0,1,1
ORD_02858,REST_038,cloud_kitchen,large,2024-01-14 03:24:00,2024-01-14 03:49:42,2024-01-14 03:52:42,25.7,25.7,10,0.5,5.47,0,0,0
ORD_02859,REST_042,fast_food,large,2024-05-10 02:21:00,2024-05-10 02:39:27,2024-05-10 02:39:24,20.4,25.5,10,0.5,2.42,1,0,1
ORD_02860,REST_010,fast_food,large,2024-04-15 20:19:00,2024-04-15 20:43:10,2024-04-15 20:42:30,21.5,30.5,11,0.75,4.14,1,1,1
ORD_02861,REST_034,cloud_kitchen,small,2024-06-12 02:29:00,2024-06-12 02:55:14,2024-06-12 02:54:48,21.8,33.2,2,0.1,4.45,0,0,1
ORD_02862,REST_042,fast_food,large,2024-03-16 09:53:00,2024-03-16 10:16:48,2024-03-16 10:20:48,21.8,23.8,10,0.5,4.8,0,0,0
ORD_02863,REST_010,fast_food,large,2024-05-12 16:42:00,2024-05-12 17:09:11,2024-05-12 17:08:30,23.5,33.7,7,0.35,4.81,0,0,1
ORD_02864,REST_018,fast_food,small,2024-01-23 02:26:00,2024-01-23 02:35:30,2024-01-23 02:35:30,7.5,9.5,1,0.05,5.52,0,0,0
ORD_02865,REST_008,fast_food,medium,2024-02-13 15:25:00,2024-02-13 15:44:14,2024-02-13 15:44:06,14.1,26.0,4,0.2,3.6,0,0,1
ORD_02866,REST_016,casual_dining,small,2024-06-08 03:29:00,2024-06-08 04:03:27,2024-06-08 04:02:30,30.5,47.0,4,0.2,3.64,1,0,1
ORD_02867,REST_018,fast_food,small,2024-03-09 06:20:00,2024-03-09 06:30:54,2024-03-09 06:32:54,9.9,10.9,2,0.1,1.58,0,0,0
ORD_02868,REST_022,cloud_kitchen,medium,2024-05-13 21:52:00,2024-05-13 22:19:17,2024-05-13 22:18:30,25.5,36.1,5,0.45,5.75,0,1,1
ORD_02869,REST_043,fast_food,small,2024-06-17 04:19:00,2024-06-17 04:33:43,2024-06-17 04:33:42,14.7,18.8,2,0.1,1.08,0,0,1
ORD_02870,REST_010,fast_food,large,2024-02-27 14:23:00,2024-02-27 15:06:12,2024-02-27 15:08:12,41.2,43.2,22,1.0,5.83,1,1,0
ORD_02871,REST_026,fast_food,medium,2024-06-29 01:15:00,2024-06-29 01:34:42,2024-06-29 01:33:54,20.9,23.4,7,0.35,5.01,0,0,1
ORD_02872,REST_025,cloud_kitchen,small,2024-03-22 04:54:00,2024-03-22 05:19:26,2024-03-22 05:19:12,26.2,33.3,3,0.15,5.49,0,0,1
ORD_02873,REST_028,cloud_kitchen,medium,2024-03-06 16:48:00,2024-03-06 17:10:36,2024-03-06 17:09:36,21.6,22.6,2,0.1,4.59,0,0,0
ORD_02874,REST_044,casual_dining,large,2024-01-05 07:55:00,2024-01-05 08:27:18,2024-01-05 08:31:18,33.3,32.3,12,0.6,8.0,0,0,0
ORD_02875,REST_023,cloud_kitchen,small,2024-05-25 14:31:00,2024-05-25 15:01:48,2024-05-25 15:00:48,28.8,30.8,6,0.5,6.77,0,1,0
ORD_02876,REST_027,cloud_kitchen,medium,2024-02-08 06:08:00,2024-02-08 06:35:59,2024-02-08 06:35:30,23.5,35.9,4,0.2,2.62,0,0,1
ORD_02877,REST_040,casual_dining,small,2024-05-15 13:18:00,2024-05-15 13:49:48,2024-05-15 13:49:48,29.8,31.8,3,0.35,6.19,0,1,0
ORD_02878,REST_043,fast_food,small,2024-02-14 04:47:00,2024-02-14 05:07:30,2024-02-14 05:05:30,18.5,20.5,2,0.1,3.28,1,0,0
ORD_02879,REST_012,cloud_kitchen,large,2024-02-12 13:36:00,2024-02-12 14:35:04,2024-02-12 14:35:00,55.0,82.1,26,1.0,7.35,0,1,1
ORD_02880,REST_037,fast_food,large,2024-05-29 13:11:00,2024-05-29 13:51:54,2024-05-29 13:53:54,40.9,40.9,21,1.0,6.75,1,1,0
ORD_02881,REST_038,cloud_kitchen,large,2024-06-03 23:35:00,2024-06-04 00:00:54,2024-06-04 00:01:54,23.9,25.9,6,0.3,5.58,0,0,0
ORD_02882,REST_036,fast_food,medium,2024-05-11 14:45:00,2024-05-11 15:11:19,2024-05-11 15:10:30,27.5,32.4,11,0.75,4.96,0,1,1
ORD_02883,REST_020,fast_food,large,2024-02-01 07:16:00,2024-02-01 07:50:00,2024-02-01 07:54:00,33.0,34.0,12,0.6,6.15,0,0,0
ORD_02884,REST_039,casual_dining,large,2024-03-04 03:20:00,2024-03-04 03:52:30,2024-03-04 03:51:42,29.7,41.6,5,0.25,6.56,0,0,1
ORD_02885,REST_010,fast_food,large,2024-02-02 12:00:00,2024-02-02 12:37:53,2024-02-02 12:37:12,34.2,52.8,21,1.0,7.56,1,1,1
ORD_02886,REST_045,fast_food,large,2024-04-29 12:09:00,2024-04-29 12:52:54,2024-04-29 12:55:54,43.9,43.9,21,1.0,10.76,0,1,0
ORD_02887,REST_003,fast_food,small,2024-03-13 23:59:00,2024-03-14 00:23:25,2024-03-14 00:23:12,22.2,30.6,3,0.15,5.02,0,0,1
ORD_02888,REST_037,fast_food,large,2024-05-06 10:09:00,2024-05-06 10:24:31,2024-05-06 10:23:54,14.9,19.9,3,0.15,3.68,0,0,1
ORD_02889,REST_028,cloud_kitchen,medium,2024-06-13 10:53:00,2024-06-13 11:17:00,2024-06-13 11:17:00,24.0,24.0,7,0.35,6.06,0,0,0
ORD_02890,REST_019,fast_food,small,2024-01-03 10:39:00,2024-01-03 10:48:12,2024-01-03 10:48:12,9.2,9.2,1,0.05,4.08,0,0,0
ORD_02891,REST_022,cloud_kitchen,medium,2024-02-29 00:36:00,2024-02-29 01:01:42,2024-02-29 01:03:42,26.7,25.7,6,0.3,2.57,0,0,0
ORD_02892,REST_040,casual_dining,small,2024-03-07 17:57:00,2024-03-07 18:17:18,2024-03-07 18:22:18,21.3,20.3,1,0.05,1.15,0,0,0
ORD_02893,REST_042,fast_food,large,2024-04-04 12:34:00,2024-04-04 13:14:00,2024-04-04 13:14:00,39.0,40.0,18,1.0,8.4,1,1,0
ORD_02894,REST_016,casual_dining,small,2024-06-09 00:28:00,2024-06-09 00:57:54,2024-06-09 00:53:54,27.9,29.9,1,0.05,3.7,0,0,0
ORD_02895,REST_037,fast_food,large,2024-03-26 15:09:00,2024-03-26 15:27:20,2024-03-26 15:26:30,18.5,25.3,6,0.3,7.42,0,0,1
ORD_02896,REST_032,fast_food,medium,2024-03-06 03:45:00,2024-03-06 04:13:48,2024-03-06 04:11:48,26.8,28.8,8,0.4,7.49,0,0,0
